hour,isholiday,weekday,month,year,season,Vehicles
14,True,Friday,3,2016,Spring,27
15,True,Friday,3,2016,Spring,26
16,True,Friday,3,2016,Spring,25
17,True,Friday,3,2016,Spring,25
18,True,Friday,3,2016,Spring,28
19,True,Friday,3,2016,Spring,35
20,True,Friday,3,2016,Spring,30
21,True,Friday,3,2016,Spring,33
22,True,Friday,3,2016,Spring,25
23,True,Friday,3,2016,Spring,26
0,False,Saturday,3,2016,Spring,28
1,False,Saturday,3,2016,Spring,24
2,False,Saturday,3,2016,Spring,18
3,False,Saturday,3,2016,Spring,17
4,False,Saturday,3,2016,Spring,15
5,False,Saturday,3,2016,Spring,13
6,False,Saturday,3,2016,Spring,14
7,False,Saturday,3,2016,Spring,15
8,False,Saturday,3,2016,Spring,17
9,False,Saturday,3,2016,Spring,18
10,False,Saturday,3,2016,Spring,22
11,False,Saturday,3,2016,Spring,24
12,False,Saturday,3,2016,Spring,18
13,False,Saturday,3,2016,Spring,22
14,False,Saturday,3,2016,Spring,19
15,False,Saturday,3,2016,Spring,20
16,False,Saturday,3,2016,Spring,23
17,False,Saturday,3,2016,Spring,22
18,False,Saturday,3,2016,Spring,22
19,False,Saturday,3,2016,Spring,27
20,False,Saturday,3,2016,Spring,24
21,False,Saturday,3,2016,Spring,25
22,False,Saturday,3,2016,Spring,23
23,False,Saturday,3,2016,Spring,24
0,True,Sunday,3,2016,Spring,24
1,True,Sunday,3,2016,Spring,19
2,True,Sunday,3,2016,Spring,17
3,True,Sunday,3,2016,Spring,13
4,True,Sunday,3,2016,Spring,13
5,True,Sunday,3,2016,Spring,13
6,True,Sunday,3,2016,Spring,13
7,True,Sunday,3,2016,Spring,15
8,True,Sunday,3,2016,Spring,16
9,True,Sunday,3,2016,Spring,16
10,True,Sunday,3,2016,Spring,18
11,True,Sunday,3,2016,Spring,22
12,True,Sunday,3,2016,Spring,22
13,True,Sunday,3,2016,Spring,21
14,True,Sunday,3,2016,Spring,19
15,True,Sunday,3,2016,Spring,22
16,True,Sunday,3,2016,Spring,22
17,True,Sunday,3,2016,Spring,21
18,True,Sunday,3,2016,Spring,27
19,True,Sunday,3,2016,Spring,26
20,True,Sunday,3,2016,Spring,25
21,True,Sunday,3,2016,Spring,26
22,True,Sunday,3,2016,Spring,21
23,True,Sunday,3,2016,Spring,24
0,False,Monday,3,2016,Spring,23
1,False,Monday,3,2016,Spring,22
2,False,Monday,3,2016,Spring,16
3,False,Monday,3,2016,Spring,17
4,False,Monday,3,2016,Spring,13
5,False,Monday,3,2016,Spring,12
6,False,Monday,3,2016,Spring,19
7,False,Monday,3,2016,Spring,18
8,False,Monday,3,2016,Spring,21
9,False,Monday,3,2016,Spring,28
10,False,Monday,3,2016,Spring,29
11,False,Monday,3,2016,Spring,41
12,False,Monday,3,2016,Spring,43
13,False,Monday,3,2016,Spring,34
14,False,Monday,3,2016,Spring,39
15,False,Monday,3,2016,Spring,37
16,False,Monday,3,2016,Spring,39
17,False,Monday,3,2016,Spring,38
18,False,Monday,3,2016,Spring,39
19,False,Monday,3,2016,Spring,38
20,False,Monday,3,2016,Spring,42
21,False,Monday,3,2016,Spring,39
22,False,Monday,3,2016,Spring,39
23,False,Monday,3,2016,Spring,38
0,False,Tuesday,3,2016,Spring,32
1,False,Tuesday,3,2016,Spring,31
2,False,Tuesday,3,2016,Spring,26
3,False,Tuesday,3,2016,Spring,19
4,False,Tuesday,3,2016,Spring,18
5,False,Tuesday,3,2016,Spring,16
6,False,Tuesday,3,2016,Spring,20
7,False,Tuesday,3,2016,Spring,22
8,False,Tuesday,3,2016,Spring,25
9,False,Tuesday,3,2016,Spring,28
10,False,Tuesday,3,2016,Spring,38
11,False,Tuesday,3,2016,Spring,42
12,False,Tuesday,3,2016,Spring,43
13,False,Tuesday,3,2016,Spring,41
14,False,Tuesday,3,2016,Spring,44
15,False,Tuesday,3,2016,Spring,45
16,False,Tuesday,3,2016,Spring,38
17,False,Tuesday,3,2016,Spring,42
18,False,Tuesday,3,2016,Spring,43
19,False,Tuesday,3,2016,Spring,44
20,False,Tuesday,3,2016,Spring,44
21,False,Tuesday,3,2016,Spring,40
22,False,Tuesday,3,2016,Spring,39
23,False,Tuesday,3,2016,Spring,39
0,False,Wednesday,3,2016,Spring,36
1,False,Wednesday,3,2016,Spring,33
2,False,Wednesday,3,2016,Spring,26
3,False,Wednesday,3,2016,Spring,21
4,False,Wednesday,3,2016,Spring,18
5,False,Wednesday,3,2016,Spring,17
6,False,Wednesday,3,2016,Spring,20
7,False,Wednesday,3,2016,Spring,26
8,False,Wednesday,3,2016,Spring,25
9,False,Wednesday,3,2016,Spring,27
10,False,Wednesday,3,2016,Spring,44
11,False,Wednesday,3,2016,Spring,52
12,False,Wednesday,3,2016,Spring,48
13,False,Wednesday,3,2016,Spring,43
14,False,Wednesday,3,2016,Spring,46
15,False,Wednesday,3,2016,Spring,51
16,False,Wednesday,3,2016,Spring,46
17,False,Wednesday,3,2016,Spring,47
18,False,Wednesday,3,2016,Spring,42
19,False,Wednesday,3,2016,Spring,48
20,False,Wednesday,3,2016,Spring,44
21,False,Wednesday,3,2016,Spring,41
22,False,Wednesday,3,2016,Spring,41
23,False,Wednesday,3,2016,Spring,38
0,False,Thursday,3,2016,Spring,36
1,False,Thursday,3,2016,Spring,30
2,False,Thursday,3,2016,Spring,26
3,False,Thursday,3,2016,Spring,24
4,False,Thursday,3,2016,Spring,18
5,False,Thursday,3,2016,Spring,18
6,False,Thursday,3,2016,Spring,18
7,False,Thursday,3,2016,Spring,22
8,False,Thursday,3,2016,Spring,25
9,False,Thursday,3,2016,Spring,28
10,False,Thursday,3,2016,Spring,40
11,False,Thursday,3,2016,Spring,41
12,False,Thursday,3,2016,Spring,41
13,False,Thursday,3,2016,Spring,36
14,False,Thursday,3,2016,Spring,42
15,False,Thursday,3,2016,Spring,41
16,False,Thursday,3,2016,Spring,40
17,False,Thursday,3,2016,Spring,37
18,False,Thursday,3,2016,Spring,44
19,False,Thursday,3,2016,Spring,45
20,False,Thursday,3,2016,Spring,40
21,False,Thursday,3,2016,Spring,38
22,False,Thursday,3,2016,Spring,32
23,False,Thursday,3,2016,Spring,37
0,False,Friday,4,2016,Spring,35
1,False,Friday,4,2016,Spring,30
2,False,Friday,4,2016,Spring,23
3,False,Friday,4,2016,Spring,22
4,False,Friday,4,2016,Spring,18
5,False,Friday,4,2016,Spring,17
6,False,Friday,4,2016,Spring,18
7,False,Friday,4,2016,Spring,22
8,False,Friday,4,2016,Spring,23
9,False,Friday,4,2016,Spring,28
10,False,Friday,4,2016,Spring,34
11,False,Friday,4,2016,Spring,45
12,False,Friday,4,2016,Spring,50
13,False,Friday,4,2016,Spring,43
14,False,Friday,4,2016,Spring,40
15,False,Friday,4,2016,Spring,43
16,False,Friday,4,2016,Spring,37
17,False,Friday,4,2016,Spring,35
18,False,Friday,4,2016,Spring,40
19,False,Friday,4,2016,Spring,40
20,False,Friday,4,2016,Spring,37
21,False,Friday,4,2016,Spring,38
22,False,Friday,4,2016,Spring,34
23,False,Friday,4,2016,Spring,31
0,False,Saturday,4,2016,Spring,32
1,False,Saturday,4,2016,Spring,24
2,False,Saturday,4,2016,Spring,20
3,False,Saturday,4,2016,Spring,14
4,False,Saturday,4,2016,Spring,16
5,False,Saturday,4,2016,Spring,11
6,False,Saturday,4,2016,Spring,14
7,False,Saturday,4,2016,Spring,16
8,False,Saturday,4,2016,Spring,17
9,False,Saturday,4,2016,Spring,20
10,False,Saturday,4,2016,Spring,21
11,False,Saturday,4,2016,Spring,25
12,False,Saturday,4,2016,Spring,26
13,False,Saturday,4,2016,Spring,26
14,False,Saturday,4,2016,Spring,24
15,False,Saturday,4,2016,Spring,24
16,False,Saturday,4,2016,Spring,28
17,False,Saturday,4,2016,Spring,27
18,False,Saturday,4,2016,Spring,31
19,False,Saturday,4,2016,Spring,29
20,False,Saturday,4,2016,Spring,29
21,False,Saturday,4,2016,Spring,32
22,False,Saturday,4,2016,Spring,31
23,False,Saturday,4,2016,Spring,32
0,False,Sunday,4,2016,Spring,28
1,False,Sunday,4,2016,Spring,21
2,False,Sunday,4,2016,Spring,20
3,False,Sunday,4,2016,Spring,20
4,False,Sunday,4,2016,Spring,14
5,False,Sunday,4,2016,Spring,13
6,False,Sunday,4,2016,Spring,13
7,False,Sunday,4,2016,Spring,20
8,False,Sunday,4,2016,Spring,17
9,False,Sunday,4,2016,Spring,26
10,False,Sunday,4,2016,Spring,27
11,False,Sunday,4,2016,Spring,25
12,False,Sunday,4,2016,Spring,24
13,False,Sunday,4,2016,Spring,25
14,False,Sunday,4,2016,Spring,24
15,False,Sunday,4,2016,Spring,27
16,False,Sunday,4,2016,Spring,25
17,False,Sunday,4,2016,Spring,27
18,False,Sunday,4,2016,Spring,30
19,False,Sunday,4,2016,Spring,28
20,False,Sunday,4,2016,Spring,27
21,False,Sunday,4,2016,Spring,29
22,False,Sunday,4,2016,Spring,26
23,False,Sunday,4,2016,Spring,28
0,False,Monday,4,2016,Spring,28
1,False,Monday,4,2016,Spring,24
2,False,Monday,4,2016,Spring,21
3,False,Monday,4,2016,Spring,19
4,False,Monday,4,2016,Spring,17
5,False,Monday,4,2016,Spring,17
6,False,Monday,4,2016,Spring,16
7,False,Monday,4,2016,Spring,20
8,False,Monday,4,2016,Spring,27
9,False,Monday,4,2016,Spring,28
10,False,Monday,4,2016,Spring,39
11,False,Monday,4,2016,Spring,53
12,False,Monday,4,2016,Spring,50
13,False,Monday,4,2016,Spring,42
14,False,Monday,4,2016,Spring,44
15,False,Monday,4,2016,Spring,45
16,False,Monday,4,2016,Spring,45
17,False,Monday,4,2016,Spring,44
18,False,Monday,4,2016,Spring,44
19,False,Monday,4,2016,Spring,48
20,False,Monday,4,2016,Spring,43
21,False,Monday,4,2016,Spring,40
22,False,Monday,4,2016,Spring,39
23,False,Monday,4,2016,Spring,41
0,False,Tuesday,4,2016,Spring,35
1,False,Tuesday,4,2016,Spring,29
2,False,Tuesday,4,2016,Spring,26
3,False,Tuesday,4,2016,Spring,20
4,False,Tuesday,4,2016,Spring,18
5,False,Tuesday,4,2016,Spring,17
6,False,Tuesday,4,2016,Spring,19
7,False,Tuesday,4,2016,Spring,25
8,False,Tuesday,4,2016,Spring,29
9,False,Tuesday,4,2016,Spring,30
10,False,Tuesday,4,2016,Spring,43
11,False,Tuesday,4,2016,Spring,44
12,False,Tuesday,4,2016,Spring,45
13,False,Tuesday,4,2016,Spring,38
14,False,Tuesday,4,2016,Spring,45
15,False,Tuesday,4,2016,Spring,43
16,False,Tuesday,4,2016,Spring,40
17,False,Tuesday,4,2016,Spring,42
18,False,Tuesday,4,2016,Spring,43
19,False,Tuesday,4,2016,Spring,44
20,False,Tuesday,4,2016,Spring,39
21,False,Tuesday,4,2016,Spring,40
22,False,Tuesday,4,2016,Spring,39
23,False,Tuesday,4,2016,Spring,41
0,False,Wednesday,4,2016,Spring,35
1,False,Wednesday,4,2016,Spring,32
2,False,Wednesday,4,2016,Spring,23
3,False,Wednesday,4,2016,Spring,18
4,False,Wednesday,4,2016,Spring,18
5,False,Wednesday,4,2016,Spring,16
6,False,Wednesday,4,2016,Spring,19
7,False,Wednesday,4,2016,Spring,23
8,False,Wednesday,4,2016,Spring,21
9,False,Wednesday,4,2016,Spring,25
10,False,Wednesday,4,2016,Spring,39
11,False,Wednesday,4,2016,Spring,41
12,False,Wednesday,4,2016,Spring,41
13,False,Wednesday,4,2016,Spring,39
14,False,Wednesday,4,2016,Spring,41
15,False,Wednesday,4,2016,Spring,38
16,False,Wednesday,4,2016,Spring,36
17,False,Wednesday,4,2016,Spring,37
18,False,Wednesday,4,2016,Spring,46
19,False,Wednesday,4,2016,Spring,46
20,False,Wednesday,4,2016,Spring,45
21,False,Wednesday,4,2016,Spring,43
22,False,Wednesday,4,2016,Spring,39
23,False,Wednesday,4,2016,Spring,35
0,False,Thursday,4,2016,Spring,34
1,False,Thursday,4,2016,Spring,25
2,False,Thursday,4,2016,Spring,27
3,False,Thursday,4,2016,Spring,22
4,False,Thursday,4,2016,Spring,20
5,False,Thursday,4,2016,Spring,17
6,False,Thursday,4,2016,Spring,20
7,False,Thursday,4,2016,Spring,26
8,False,Thursday,4,2016,Spring,23
9,False,Thursday,4,2016,Spring,28
10,False,Thursday,4,2016,Spring,48
11,False,Thursday,4,2016,Spring,46
12,False,Thursday,4,2016,Spring,45
13,False,Thursday,4,2016,Spring,41
14,False,Thursday,4,2016,Spring,46
15,False,Thursday,4,2016,Spring,43
16,False,Thursday,4,2016,Spring,43
17,False,Thursday,4,2016,Spring,45
18,False,Thursday,4,2016,Spring,42
19,False,Thursday,4,2016,Spring,45
20,False,Thursday,4,2016,Spring,42
21,False,Thursday,4,2016,Spring,40
22,False,Thursday,4,2016,Spring,39
23,False,Thursday,4,2016,Spring,32
0,False,Friday,4,2016,Spring,34
1,False,Friday,4,2016,Spring,29
2,False,Friday,4,2016,Spring,24
3,False,Friday,4,2016,Spring,19
4,False,Friday,4,2016,Spring,15
5,False,Friday,4,2016,Spring,17
6,False,Friday,4,2016,Spring,19
7,False,Friday,4,2016,Spring,21
8,False,Friday,4,2016,Spring,20
9,False,Friday,4,2016,Spring,23
10,False,Friday,4,2016,Spring,27
11,False,Friday,4,2016,Spring,34
12,False,Friday,4,2016,Spring,36
13,False,Friday,4,2016,Spring,34
14,False,Friday,4,2016,Spring,34
15,False,Friday,4,2016,Spring,34
16,False,Friday,4,2016,Spring,30
17,False,Friday,4,2016,Spring,30
18,False,Friday,4,2016,Spring,34
19,False,Friday,4,2016,Spring,39
20,False,Friday,4,2016,Spring,36
21,False,Friday,4,2016,Spring,31
22,False,Friday,4,2016,Spring,33
23,False,Friday,4,2016,Spring,28
0,False,Saturday,4,2016,Spring,28
1,False,Saturday,4,2016,Spring,24
2,False,Saturday,4,2016,Spring,22
3,False,Saturday,4,2016,Spring,19
4,False,Saturday,4,2016,Spring,16
5,False,Saturday,4,2016,Spring,13
6,False,Saturday,4,2016,Spring,13
7,False,Saturday,4,2016,Spring,16
8,False,Saturday,4,2016,Spring,17
9,False,Saturday,4,2016,Spring,21
10,False,Saturday,4,2016,Spring,31
11,False,Saturday,4,2016,Spring,31
12,False,Saturday,4,2016,Spring,30
13,False,Saturday,4,2016,Spring,23
14,False,Saturday,4,2016,Spring,24
15,False,Saturday,4,2016,Spring,22
16,False,Saturday,4,2016,Spring,24
17,False,Saturday,4,2016,Spring,27
18,False,Saturday,4,2016,Spring,27
19,False,Saturday,4,2016,Spring,29
20,False,Saturday,4,2016,Spring,29
21,False,Saturday,4,2016,Spring,30
22,False,Saturday,4,2016,Spring,28
23,False,Saturday,4,2016,Spring,29
0,False,Sunday,4,2016,Spring,30
1,False,Sunday,4,2016,Spring,19
2,False,Sunday,4,2016,Spring,21
3,False,Sunday,4,2016,Spring,15
4,False,Sunday,4,2016,Spring,16
5,False,Sunday,4,2016,Spring,11
6,False,Sunday,4,2016,Spring,13
7,False,Sunday,4,2016,Spring,14
8,False,Sunday,4,2016,Spring,16
9,False,Sunday,4,2016,Spring,19
10,False,Sunday,4,2016,Spring,24
11,False,Sunday,4,2016,Spring,23
12,False,Sunday,4,2016,Spring,25
13,False,Sunday,4,2016,Spring,26
14,False,Sunday,4,2016,Spring,25
15,False,Sunday,4,2016,Spring,23
16,False,Sunday,4,2016,Spring,20
17,False,Sunday,4,2016,Spring,25
18,False,Sunday,4,2016,Spring,28
19,False,Sunday,4,2016,Spring,29
20,False,Sunday,4,2016,Spring,30
21,False,Sunday,4,2016,Spring,27
22,False,Sunday,4,2016,Spring,31
23,False,Sunday,4,2016,Spring,30
0,False,Monday,4,2016,Spring,23
1,False,Monday,4,2016,Spring,21
2,False,Monday,4,2016,Spring,19
3,False,Monday,4,2016,Spring,17
4,False,Monday,4,2016,Spring,13
5,False,Monday,4,2016,Spring,15
6,False,Monday,4,2016,Spring,17
7,False,Monday,4,2016,Spring,21
8,False,Monday,4,2016,Spring,21
9,False,Monday,4,2016,Spring,28
10,False,Monday,4,2016,Spring,33
11,False,Monday,4,2016,Spring,41
12,False,Monday,4,2016,Spring,39
13,False,Monday,4,2016,Spring,38
14,False,Monday,4,2016,Spring,44
15,False,Monday,4,2016,Spring,38
16,False,Monday,4,2016,Spring,42
17,False,Monday,4,2016,Spring,42
18,False,Monday,4,2016,Spring,46
19,False,Monday,4,2016,Spring,43
20,False,Monday,4,2016,Spring,46
21,False,Monday,4,2016,Spring,39
22,False,Monday,4,2016,Spring,43
23,False,Monday,4,2016,Spring,36
0,False,Tuesday,4,2016,Spring,36
1,False,Tuesday,4,2016,Spring,32
2,False,Tuesday,4,2016,Spring,23
3,False,Tuesday,4,2016,Spring,19
4,False,Tuesday,4,2016,Spring,20
5,False,Tuesday,4,2016,Spring,14
6,False,Tuesday,4,2016,Spring,18
7,False,Tuesday,4,2016,Spring,20
8,False,Tuesday,4,2016,Spring,25
9,False,Tuesday,4,2016,Spring,38
10,False,Tuesday,4,2016,Spring,53
11,False,Tuesday,4,2016,Spring,53
12,False,Tuesday,4,2016,Spring,54
13,False,Tuesday,4,2016,Spring,48
14,False,Tuesday,4,2016,Spring,48
15,False,Tuesday,4,2016,Spring,48
16,False,Tuesday,4,2016,Spring,41
17,False,Tuesday,4,2016,Spring,45
18,False,Tuesday,4,2016,Spring,50
19,False,Tuesday,4,2016,Spring,48
20,False,Tuesday,4,2016,Spring,47
21,False,Tuesday,4,2016,Spring,41
22,False,Tuesday,4,2016,Spring,38
23,False,Tuesday,4,2016,Spring,38
0,False,Wednesday,4,2016,Spring,36
1,False,Wednesday,4,2016,Spring,33
2,False,Wednesday,4,2016,Spring,28
3,False,Wednesday,4,2016,Spring,22
4,False,Wednesday,4,2016,Spring,18
5,False,Wednesday,4,2016,Spring,19
6,False,Wednesday,4,2016,Spring,25
7,False,Wednesday,4,2016,Spring,27
8,False,Wednesday,4,2016,Spring,24
9,False,Wednesday,4,2016,Spring,33
10,False,Wednesday,4,2016,Spring,45
11,False,Wednesday,4,2016,Spring,41
12,False,Wednesday,4,2016,Spring,46
13,False,Wednesday,4,2016,Spring,40
14,False,Wednesday,4,2016,Spring,38
15,False,Wednesday,4,2016,Spring,43
16,False,Wednesday,4,2016,Spring,40
17,False,Wednesday,4,2016,Spring,39
18,False,Wednesday,4,2016,Spring,41
19,False,Wednesday,4,2016,Spring,43
20,False,Wednesday,4,2016,Spring,39
21,False,Wednesday,4,2016,Spring,35
22,False,Wednesday,4,2016,Spring,37
23,False,Wednesday,4,2016,Spring,35
0,False,Thursday,4,2016,Spring,33
1,False,Thursday,4,2016,Spring,27
2,False,Thursday,4,2016,Spring,25
3,False,Thursday,4,2016,Spring,21
4,False,Thursday,4,2016,Spring,18
5,False,Thursday,4,2016,Spring,17
6,False,Thursday,4,2016,Spring,17
7,False,Thursday,4,2016,Spring,21
8,False,Thursday,4,2016,Spring,21
9,False,Thursday,4,2016,Spring,28
10,False,Thursday,4,2016,Spring,35
11,False,Thursday,4,2016,Spring,41
12,False,Thursday,4,2016,Spring,36
13,False,Thursday,4,2016,Spring,36
14,False,Thursday,4,2016,Spring,42
15,False,Thursday,4,2016,Spring,43
16,False,Thursday,4,2016,Spring,45
17,False,Thursday,4,2016,Spring,47
18,False,Thursday,4,2016,Spring,45
19,False,Thursday,4,2016,Spring,45
20,False,Thursday,4,2016,Spring,37
21,False,Thursday,4,2016,Spring,36
22,False,Thursday,4,2016,Spring,35
23,False,Thursday,4,2016,Spring,36
0,False,Friday,4,2016,Spring,32
1,False,Friday,4,2016,Spring,29
2,False,Friday,4,2016,Spring,23
3,False,Friday,4,2016,Spring,21
4,False,Friday,4,2016,Spring,18
5,False,Friday,4,2016,Spring,16
6,False,Friday,4,2016,Spring,15
7,False,Friday,4,2016,Spring,22
8,False,Friday,4,2016,Spring,20
9,False,Friday,4,2016,Spring,33
10,False,Friday,4,2016,Spring,39
11,False,Friday,4,2016,Spring,42
12,False,Friday,4,2016,Spring,44
13,False,Friday,4,2016,Spring,38
14,False,Friday,4,2016,Spring,42
15,False,Friday,4,2016,Spring,36
16,False,Friday,4,2016,Spring,40
17,False,Friday,4,2016,Spring,37
18,False,Friday,4,2016,Spring,37
19,False,Friday,4,2016,Spring,40
20,False,Friday,4,2016,Spring,37
21,False,Friday,4,2016,Spring,40
22,False,Friday,4,2016,Spring,34
23,False,Friday,4,2016,Spring,33
0,False,Saturday,4,2016,Spring,33
1,False,Saturday,4,2016,Spring,24
2,False,Saturday,4,2016,Spring,24
3,False,Saturday,4,2016,Spring,21
4,False,Saturday,4,2016,Spring,15
5,False,Saturday,4,2016,Spring,14
6,False,Saturday,4,2016,Spring,14
7,False,Saturday,4,2016,Spring,17
8,False,Saturday,4,2016,Spring,15
9,False,Saturday,4,2016,Spring,21
10,False,Saturday,4,2016,Spring,28
11,False,Saturday,4,2016,Spring,26
12,False,Saturday,4,2016,Spring,26
13,False,Saturday,4,2016,Spring,24
14,False,Saturday,4,2016,Spring,22
15,False,Saturday,4,2016,Spring,22
16,False,Saturday,4,2016,Spring,23
17,False,Saturday,4,2016,Spring,20
18,False,Saturday,4,2016,Spring,25
19,False,Saturday,4,2016,Spring,32
20,False,Saturday,4,2016,Spring,28
21,False,Saturday,4,2016,Spring,27
22,False,Saturday,4,2016,Spring,28
23,False,Saturday,4,2016,Spring,25
0,False,Sunday,4,2016,Spring,25
1,False,Sunday,4,2016,Spring,25
2,False,Sunday,4,2016,Spring,18
3,False,Sunday,4,2016,Spring,15
4,False,Sunday,4,2016,Spring,13
5,False,Sunday,4,2016,Spring,13
6,False,Sunday,4,2016,Spring,15
7,False,Sunday,4,2016,Spring,13
8,False,Sunday,4,2016,Spring,20
9,False,Sunday,4,2016,Spring,23
10,False,Sunday,4,2016,Spring,23
11,False,Sunday,4,2016,Spring,26
12,False,Sunday,4,2016,Spring,26
13,False,Sunday,4,2016,Spring,24
14,False,Sunday,4,2016,Spring,26
15,False,Sunday,4,2016,Spring,24
16,False,Sunday,4,2016,Spring,27
17,False,Sunday,4,2016,Spring,30
18,False,Sunday,4,2016,Spring,28
19,False,Sunday,4,2016,Spring,33
20,False,Sunday,4,2016,Spring,29
21,False,Sunday,4,2016,Spring,30
22,False,Sunday,4,2016,Spring,29
23,False,Sunday,4,2016,Spring,27
0,False,Monday,4,2016,Spring,30
1,False,Monday,4,2016,Spring,24
2,False,Monday,4,2016,Spring,20
3,False,Monday,4,2016,Spring,18
4,False,Monday,4,2016,Spring,16
5,False,Monday,4,2016,Spring,15
6,False,Monday,4,2016,Spring,20
7,False,Monday,4,2016,Spring,20
8,False,Monday,4,2016,Spring,26
9,False,Monday,4,2016,Spring,36
10,False,Monday,4,2016,Spring,45
11,False,Monday,4,2016,Spring,47
12,False,Monday,4,2016,Spring,49
13,False,Monday,4,2016,Spring,48
14,False,Monday,4,2016,Spring,47
15,False,Monday,4,2016,Spring,48
16,False,Monday,4,2016,Spring,45
17,False,Monday,4,2016,Spring,45
18,False,Monday,4,2016,Spring,47
19,False,Monday,4,2016,Spring,48
20,False,Monday,4,2016,Spring,45
21,False,Monday,4,2016,Spring,43
22,False,Monday,4,2016,Spring,43
23,False,Monday,4,2016,Spring,41
0,False,Tuesday,4,2016,Spring,37
1,False,Tuesday,4,2016,Spring,34
2,False,Tuesday,4,2016,Spring,31
3,False,Tuesday,4,2016,Spring,27
4,False,Tuesday,4,2016,Spring,22
5,False,Tuesday,4,2016,Spring,27
6,False,Tuesday,4,2016,Spring,23
7,False,Tuesday,4,2016,Spring,27
8,False,Tuesday,4,2016,Spring,32
9,False,Tuesday,4,2016,Spring,32
10,False,Tuesday,4,2016,Spring,38
11,False,Tuesday,4,2016,Spring,45
12,False,Tuesday,4,2016,Spring,46
13,False,Tuesday,4,2016,Spring,37
14,False,Tuesday,4,2016,Spring,43
15,False,Tuesday,4,2016,Spring,44
